ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"AGRIS:US201500209353";"Effects of land use changes on badland erosion in clayey drainage basins, Radicofani, Central Italy";"";"Hillslopes of the Radicofani area, in the upper valley of the Orcia River (southern Tuscany region, Italy), consist mainly of early Pliocene clayey sediments and are widely affected by frequent badland erosion. Reforestation with frugal conifers has been carried out in the area over the last 50years. The goal of the present study is to evaluate the impact of reforestation and land use change on erosion rates in nine small drainage basins through a multidisciplinary approach. Geological, geomorphological, hydrological and land use characteristics were analyzed by a diachronic confrontation between pre-reforestation (1954) and post-reforestation (2007) situations. Aerial-photo interpretation and processing in GIS allowed us to quantify changes in areas affected by badland erosion, land use and variations in erosion rates. Moreover, dendrometric data were gathered from 18 circular sample plots in forest stands of 40years old. This allowed us to evaluate both the adaptability of different forest species to the clayey substrate and reforestation fragmentation. The differences between the pre- and post-reforestation situations led to increases in arable land and forest areas and considerable decreases in erosion rates and badland areas. However, no significant correlation between the erosion rates and the forest area emerged, due to the excessive fragmentation of reforestation cores and relatively small reforested surfaces. Land reclamation seems to have played a more important role in reducing erosion in the clayey substrate. The integrated method presented here is an important tool useful to understand the morphological dynamics of badlands in relation to forest vegetation, and for land planning and management.";"Castaldi, Fabio
Chiocchini, Ugo";"";"Elsevier";"AGRIS";"2012-12-31";"en";"";"";"";"ITA";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500209353";"http://dx.doi.org/10.1016/j.geomorph.2012.04.016";"";"";"";"98-108"
"AGRIS:US201500126459";"possible contribution of agricultural crop residues to renewable energy targets in Europe: A spatially explicit study";"";"This paper provides a geographical assessment of potential bioenergy production in the European Union from residues of eight agricultural crops (wheat, barley, rye, oat, maize, rice, rapeseed and sunflower). The evaluation is geographically explicit at the scale of 1km² and is based on two main computational steps. In the first step the amount of crop residues resulting from statistical assessment based on the methodology developed by Scarlat et al. [1] have been spatially allocated on the EU-27¹ territory using several auxiliary geospatial layers describing, for example, land cover, expected biomass productivity derived from soil parameters, climatic zones and topographical conditions. In the second step the number of model power plants (i.e., plants with a size of 50MW thermal input and a raw material demand of about 100kt/yr might be conveniently fed with available crop residues was estimated on the basis of two different allocation strategies implying a different grade of optimization. The results show that the estimated crop residue resources in EU-27 could provide fuel for about 850 plants expected to produce about 1500PJ/yr. Mobilization needs for the residues are also estimated, leading to a total amount of 1.5×10¹²–2×10¹²tkm are necessary for the full potential exploitation.";"Monforti, F.
Bódis, K.
Scarlat, N.
Dallemand, J.-F.";"";"Elsevier";"AGRIS";"2013-12-31";"en";"land cover";"";"Land Use, Management & Investment";"150";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500126459";"http://dx.doi.org/10.1016/j.rser.2012.11.060";"";"";"";"666-677"
"AGRIS:US201400182644";"Influences on the spatial pattern of soil carbon and nitrogen in forested and non-forested riparian zones in the Atlantic Coastal Plain of the Delaware River Basin";"";"This study investigated the landscape characteristics that influence C and N in unsaturated surface soils of riparian zones along 1st to 3rd order streams in the Atlantic Coastal Plain of the Delaware River Basin. Unsaturated surface soils (0–30cm) were sampled in forested and non-forested sites at 29 locations throughout S New Jersey and SE Pennsylvania. Overall, the soil %C and %N in forested and non-forested riparian sites studied in this investigation were comparable to similar riparian zone soils in eastern North America. However, the soil C and N contents of these Atlantic Coastal Plain soils were 3 to 8-fold greater which underscores the value of these riparian soils as C pools. Soil C content (100.3±15.0Mgha⁻¹) in forested riparian sites was consistently higher but not statistically different (P>0.05) from soil C content (90.6±12.1Mgha⁻¹) in non-forested riparian sites. Likewise, neither soil N storage or the C:N ratio were different between the contrasting land covers but forested sites with forest floor organic horizons had significantly greater (82%, P=0.004) soil C storage than the non-forested sites. Of the forested sites, 70% did not have organic horizons. All of the forested sites without organic horizons had abundant earthworms and comparisons of sites with and without forest floor suggests that earthworms and the removal of native forest cover may be responsible for a loss of 75–93Mgha⁻¹ of soil C from these riparian zones. Multivariate regression tree analysis was able to explain ⩾50% of the variability in soil C and N and as much as 68% of the variability in the C:N ratio. The analysis indicated that watershed-scale land cover, local soil series, and elevation above the active channel had the greatest influence on C and N storage. Moreover, this analysis indicated that a combination of easily measured, reach-scale characteristics and GIS-based watershed-scale variables can be used to estimate regional riparian soil C pools and identify restoration sites with the potential to store soil C.";"Bedison, James E.
Scatena, Frederick N.
Mead, Jerry V.";"";"Elsevier";"AGRIS";"2013-12-31";"en";"land cover";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400182644";"http://dx.doi.org/10.1016/j.foreco.2013.03.012";"";"";"";"200-209"
"AGRIS:US201301809954";"USDA-ARS North Appalachian Experimental Watershed: 70-Year Hydrologic, Soil Erosion, and Water Quality Database";"";"Hydrologic data from agricultural watersheds are necessary to identify long-term trends and to develop and validate hydrologic and water quality models. These types of data have been collected for 70 yr at the North Appalachian Experimental Watershed (NAEW) near Coshocton, OH. The NAEW has 19 small (0.5–3.0-ha), single-land-use watersheds for which surface runoff data have been collected year round on an event basis for various time periods since 1939. There are six large (17–123-ha), mixed-use watersheds with perennial streams where flow is measured continuously. Hydrologic data have been collected from 11, 2.4-m-deep, 8.1-m2 surface area monolith lysimeters. Meteorological, land management, and soil property data are available. Water quality data have been collected from watersheds and lysimeters since the early 1970s. Collaborative research efforts utilizing this resource are encouraged; the NAEW web site (www.ars.usda.gov/mwa/coshocton; verified 19 Dec. 2009) has detailed information on the types of available data. Data are available through the authors.";"Owens, L.B.
Bonta, J.V.
Shipitalo, M.J.";"";"";"AGRIS";"2010-12-31";"en";"land use;land management";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201301809954";"http://dx.doi.org/10.2136/sssaj2009.0196N";"";"";"";"619-623"
"AGRIS:US201300833074";"Sharecropping efficiency in Ethiopia: threats of eviction and kinship";"";"We tested a theoretical model with the Marshallian inefficiency (H1) and threat of eviction (H2) hypotheses having opposite effects on land productivity on sharecropped plots. The model also assumes that kinship contracts may eliminate or reduce the Marshallian inefficiency (H3) and threat of eviction (H4) effects on land productivity. Our empirical findings were consistent with H2 and H4 being true. We found higher land productivity on sharecropped plots than on share tenants' own plots and higher land productivity on sharecropped plots of nonkin than of kin tenants. The nature of the data allowed controlling for unobservable household characteristics through household fixed effects and for observable plot characteristics. Analyses with and without plot characteristics revealed that these findings were stronger with plot characteristics than without them. Based on the plausible assumption that observable plot characteristics are positively correlated with unobservable plot characteristics this strengthens our conclusion. The results are also supported by first-order stochastic dominance analysis. Sharecropped plots' output value distribution unambiguously dominated the output value distribution from share tenants' own plots. Nonkin sharecropped plots' output value distribution also first-order stochastically dominated the output value distribution from kin sharecrop plots.";"Kassie, Menale
Holden, Stein";"";"Wiley-Blackwell";"AGRIS";"2007-12-31";"en";"";"";"";"ETH";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201300833074";"http://dx.doi.org/10.1111/j.1574-0862.2007.00264.x";"";"";"";"179-188"
"AGRIS:US201300895448";"Threats to the sagebrush ecosystem--research and management needs";"";"";"Wisdom, M.J.
Rowland, M.M.
Suring, L.H.";"";"Lawrence, Kan. : Alliance Communications Group, 2005.";"AGRIS";"2005-12-31";"en";"land management;research";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201300895448";"http://hdl.handle.net/10113/15050";"";"";"";""
"AGRIS:US201301122579";"Influences of Soil Dataset Resolution on Hydrologic Modeling";"";"Soils represent a fundamental abiotic parameter in defining the characteristics of an ecosystem. The U.S. Department of Agriculture (USDA) Natural Resources Conservation Service (NRCS) produces the most detailed digital spatial soil datasets that are publicly available. The Soil Survey Geographic (SSURGO) database contains basic attributes for the continuous coverage of soils across the United States. In its standard format, the SSURGO database is incompatible for use within the ArcView Soil and Water Assessment Tool (SWAT). A modified version of the State Soil and Geographic (STATSGO) database is the template soils dataset used by ArcView SWAT. This paper presents the methodology and development of a SSURGO database preprocessor extension for the ArcView SWAT model. A case study for the Upper Sabinal River Watershed near Uvalde, Texas, is given. Results indicate that hydrologic output parameter differences occur when comparing the STATSGO and SSURGO database information in the ArcView SWAT model under identical modeling conditions. Specifically, the SSURGO model produced a greater daily mean water yield with evapotranspiration and surface runoff being found consistently lower across the watershed. The most likely causes assigned to this phenomenon were higher percolation and resulting ground water return flow values due to significantly larger saturated hydraulic conductivity values associated with the SSURGO 2.x database.";"Peschel, J.M.
Haan, P.K.
Lacey, R.E.";"";"";"AGRIS";"2006-12-31";"en";"";"";"";"USA";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201301122579";"http://www.awra.org/jawra/index.html";"";"";"";"1371-1389"
"AGRIS:US2016216477";"The Economics of Land Consolidation in Family Farms of Moldova";"";"The paper investigates the current situation with fragmentation of family farms in Moldovaand its effects on family well-being and farm productivity. A key hypothesis is thatconsolidation of agricultural land in Moldova has beneficial effects in terms of productivity and is desirable in the long run. We examine the case for market-driven land consolidation using data from several recent surveys in Moldova. We show that, in the individual sector, larger farms consume less of their output and attain higher levels of commercialization. Larger individual farms thus have higherrevenues from commercial sales and generate higher family incomes. Farm augmentationaccordingly makes a positive contribution to the well-being of the rural population. The extent of parcel consolidation is directly correlated with the relative efficiency of farms: consolidated family farms are more efficient than those with fragmented holdings. Hence, land consolidation leads to better economic performance of family farms.";"Cimpoies, Dragos
Lerman, Zvi
Racul, Anatol";"";"";"AGRIS";"2009-08-20";"en";"land consolidation;land fragmentation";"";"Land Use, Management & Investment";"MDA";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016216477";"http://purl.umn.edu/52837";"";"";"";""
"AGRIS:RU2013307478";"Приоритетные инвестиционные проекты как механизм   государственного стимулирования развития конкуренции   в лесном секторе России";"";"The article as a factor in the development of competition in the market of timber resources the mechanism of public-private partnership on the basis of priority investment projects in the area of forest. Present- 
ed a systematic analysis of the implementation of investment projects, problems and prospects of development of the competitive environment in the industry.

В  статье  в  качестве  фактора  развития  конкуренции  на  лесосырьевом  рынке  рассмотрен  механизм  частно-государственного  партнерства  на  базе  реализации  приоритетные  инвестиционных проектов в области освоения лесов. Представлен системный анализ динамики реализации инвестиционных проектов, проблемы и перспективы развития конкурентной среды в отрасли.";"С.А. Коньшакова
С.Г. Кузнецов";"";"Journal of Economy and entrepreneurship";"AGRIS";"2013-12-31";"ru";"forest land";"Forest Tenure";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=RU2013307478";"http://www.intereconom.com/JEE/2013-2-5.pdf";"";"";"";"108-113"
"AGRIS:US201500159453";"Multi-criteria assessment and geostatistical approach for determination of rice growing suitability sites in Gokirmak catchment";"";"Land suitability analysis is a prerequisite to achieving optimum utilization of the available land resources. Lack of knowledge on best combination of factors that suit production of rice has contributed to the low production. The aim of this study were to determine the most suitable areas for rice crop (Oryza sativa) based on some physic-chemical properties of various alluvial soils in the Gokirmak catchment located on the Sinop-Boyabat district in the Central Black Sea Region of Turkey. To overcome the management and analysis of large volumes of spatial data for land suitability in this study, the geographic information system, geostatistic techniques and multi-criteria assessment using analytical hierarchy approach approaches were used to solve complex geographical problems and to reach reliable results for rice cultivation. According to results, 65.1 % of the study area has highly (S1) and moderately (S2) suitable whereas, 34.9 % of the study area has marginally suitable coded as S3 for rice cultivation.";"Dengiz, Orhan
Özyazici, Mehmet Arif
Sağlam, Mustafa";"";"Springer";"AGRIS";"2015-12-31";"en";"land suitability";"";"Land Use, Management & Investment";"TUR";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500159453";"http://dx.doi.org/10.1007/s10333-013-0400-4";"";"";"";"1-10"
"AGRIS:US201600105452";"Mountain pastoralism in transition: Consequences of legalizing Cordyceps collection on yak farming practices in Bhutan";"";"Yak farming is the main livelihood source for the high altitude communities in the eastern Himalaya. With increasing access to modern facilities, market opportunities and changes in the legal framework, pastoral systems in the Himalaya are undergoing an unprecedented change. Questionnaire-based qualitative surveys were conducted in five villages of northern Bhutan, to understand how the recent changes in the legal framework for Cordyceps (known as caterpillar fungus) collection have caused specific changes in yak farming practices. Survey results revealed that women were increasingly involved in yak husbandry and household work, after the legalization of Cordyceps collection in 2004. After legalization, the Cordyceps business overtook yak farming as the main income-earning activity. Post-legalization saw a decline in the overall grassland condition and most herders migrated a month earlier to the summer grazing land. Legalization also led to increase in the number of households buying commercial feeds for yaks. Yak mortality increased and fodder scarcity became more acute, which is a major constraint to yak farming. Despite the good income from the Cordyceps business, yak farming was the preferred earning activity over Cordyceps due to herders’ confidence in yak farming as a reliable source of livelihood. Of several measures proposed by yak herders to improve yak farming, increasing grassland productivity and providing subsidies for feed purchases were the most important measures. The study concluded that yak farming practices have undergone a few positive but more undesirable changes after the legalization of Cordyceps collection in 2004. The results suggest multi-disciplinary approaches to address adequately the emerging issues of yak farming e.g. introducing schemes to make yak farming attractive to the mountain youth. The paper suggests interventions to strengthen yak farming and help herders make informed choices in the high altitude rangelands of Bhutan. Essentially, yak farming is at a crossroads where a firm decision is needed to either encourage and strengthen the farming practices or witness the gradual extinction of the age-old tradition.";"Wangchuk, Kesang
Wangdi, Jigme";"";"Springer";"AGRIS";"2015-12-31";"en";"farming systems;grazing lands;youth;rangelands;grazing;women";"Land & Gender;Rangelands, Drylands & Pastoralism";"Land Use, Management & Investment";"BTN";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201600105452";"http://dx.doi.org/10.1186/s13570-015-0025-x";"";"";"";"4"
"AGRIS:US201600181237";"Shrub control by browsing: Targeting adult plants";"";"Reconciling the well known benefits of shrubs for forage with environmental goals, whilst preventing their dominance, is a major challenge in rangeland management. Browsing may be an economical solution for shrubby rangelands as herbivore browsing has been shown to control juvenile shrub growth. Less convincing results have been obtained for adult plants, and long-term experiments are required to investigate the cumulative effects on adult plants. We therefore assessed the impact of different levels of browsing intensity on key demographic parameters for a major dominant shrub species (broom, Cytisus scoparius), focusing on adult plants. We assigned individual broom plants to one of three age classes: 3â5 years (young adults); 5â7 years (adults); and 7â9 years (mature adults). These plants were then left untouched or had 50% or 90% of their total edible stem biomass removed in simulated low-intensity and high-intensity browsing treatments, respectively. Morphological, survival and fecundity data were collected over a period of four years. Browsing affected the morphology of individual plants, promoting changes in subsequent regrowth, and decreasing seed production. The heavily browsed plants were 17% shorter, 32% narrower, and their twigs were 28% shorter. Light browsing seemed to control the growth of young adult plants more effectively than that of older plants. Reproductive output was considerably lower than for control plants after light browsing, and almost 100% lower after heavy browsing. High-intensity browsing had a major effect on survival causing high levels of plant mortality. We conclude that suitable browsing practices could be used to modify adult shrub demography in the management of shrub dominance and forage value.";"da Silveira Pontes, LaÃ­se
DaniÃ¨le Magda
BenoÃ®t Gleizes
Cyril Agreil";"";"Elsevier";"AGRIS";"2016-12-31";"en";"rangelands";"Rangelands, Drylands & Pastoralism";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201600181237";"http://dx.doi.org/10.1016/j.actao.2015.12.010";"";"";"";"121-128"
"AGRIS:US201300744235";"Temporal nutrient variation in soil and vegetation of post-forest pastures as a function of soil order, pasture age, and management, Rondonia, Brazil";"";"Understanding pasture degradation processes is key for sustainable development in the Amazon region. Pasture degradation can be indexed by pasture nutritional status, which is impacted by environmental and human related factors. Most studies of the biogeochemistry of Amazonian pastures have been restricted to highly acidic soils with little focus on how management affects pasture biogeochemistry. We investigated soil physical and chemical properties and grass nutrients under different edaphic conditions and management practices in Rondônia state, in the southwestern Amazon region. Our objectives were to analyze the impacts of soil order, pasture age, and pasture management on soil fertility, bulk density and plant nutrients, in order to understand sustainability needs for the future of this region. We sampled 17 study sites on Oxisols, Ultisols, and Alfisols. The pasture age classes we used consisted of 6-10, 11-15, and >16 years including forest as the control. We also evaluated the impact of beef and dairy management strategies on pastures installed on Ultisols. Pastures on Alfisols showed the highest soil P, Ca, and base saturation, properties that decreased gradually after 5 years of pasture installation. In contrast, pastures on Oxisols showed low and stable levels of nutrients regardless of age. Foliar nutrient concentrations appear to be influenced by edaphic conditions. Soil P and foliar P concentration were highly correlated. In general, pasture age was a poor indicator of soil fertility and foliar chemistry because of high variability among pastures belonging to the same soil order. In terms of the impacts of pasture management, we did not observe significant differences in soil or foliar properties in pasture used for beef and dairy on Ultisols.";"Numata, I.
Chadwick, O.A.
Roberts, D.A.
Schimel, J.P.
Sampaio, F.F.
Leonidas, F.C.
Soares, J.V.";"";"";"AGRIS";"2007-12-31";"en";"deforestation;land management";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"BRA";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201300744235";"http://dx.doi.org/10.1016/j.agee.2006.05.019";"";"";"";"159-172"
"AGRIS:US201301553854";"Is community-based forest management more effective than protected areas? : A comparison of land use/land cover change in two neighboring study areas of the Central Yucatan Peninsula, Mexico";"";"The importance of the role of local community forestry institutions towards forest conservation is exemplified through a comparison of two adjacent areas within the Central Yucatan Peninsular Region (CYPR) in which Land-Use Cover Change (LUCC) analyses were conducted. We also used logistic regression analyses to examine key environmental, socioeconomic and institutional drivers associated with deforestation. One of the areas, La Montaña (LM) at Hopelchen, Campeche, is part of the northern section and buffer zone of the Calakmul Biosphere Reserve (CBR) as well as part of the Mesoamerican Biological Corridor. LM is an agricultural forest frontier region economically dependent on productive activities. The other study, Zona Maya (ZM), found at the municipality of Felipe Carrillo Puerto in Quintana is characterized by having developed community-based forestry enterprises with world wide recognition. In addition, the major tourism industry in nearby Cancun and Riviera Maya provide an important source of off-farm labor and temporary migration. Results show contrasting annual deforestation rates among the two study areas, being greater in the Campeche site (0.7% from 2000 to 2005) compared to Quintana Roo (-0.002% from 2000 to 2004). Logistic regression results show that the occurrence of land clearing at LM is significantly related to demographic variables as well as soil-environment types and conservation status did not reveal to relate to LUCC processes at all. At Quintana Roo, despite twice the population density, population variables at large did not strongly correlate to forest clearing. Rather forest conservation or maintenance was shown to be influenced by local community forestry institutions and a landscape zoning provided by larger management goals from the part of the communities. Greater availability of wage labor for the prominent tourism economy may also reflect a lesser dependence on agriculture and contribute to the much lower deforestation rate. Nonetheless, results show that community forest management can play an effective role in forest conservation. We argue for a regional land use management approach as a conservation strategy in which local inhabitants are considered key actors.";"Ellis, Edward A.
Porter-Bolland, Luciana";"";"Elsevier";"AGRIS";"2008-12-31";"en";"deforestation;land use;community forestry";"Land, Climate change & Environment;Forest Tenure;Indigenous & Community Land Rights";"Land Use, Management & Investment";"MEX";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201301553854";"http://dx.doi.org/10.1016/j.foreco.2008.07.036";"";"";"";"1971-1983"
"AGRIS:US2016211629";"The Farm Level Economic Impacts of Increased Cash Lease Rates";"";"Higher commodity price expectations have led to increases in cash lease rates nationwide. This study evaluates the farm level impacts of higher cash lease rates. Current levels of cash rents along with land tenure arrangements of specific farms are instrumental in determining the impacts of increases in lease rates.";"Raulston, J. Marc
Knapek, George M.
Richardson, James W.
Outlaw, Joe L.
Anderson, David P.";"";"";"AGRIS";"2008-12-31";"en";"";"";"";"";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016211629";"http://purl.umn.edu/6767";"";"";"";""
"AGRIS:US201400148649";"impact of agro‐pastoral abandonment on the Rock Partridge Alectoris graeca in the Apennines";"";"Human depopulation of rural mountain areas and the consequent abandonment of traditional land management are among the greatest driving forces behind changes in mountain ecosystems in Western Europe. Tree and shrub encroachment lead to an increase in landscape matrix uniformity and habitat fragmentation. For some animal species, this represents an unusual case of habitat loss caused by secondary succession. The animal species associated with this agro‐pastoral habitat may suffer from decreased connectivity as a consequence. The Rock Partridge Alectoris graeca is a species endemic to European mountains that represents a model for investigating the impact of habitat loss. We compared the habitat suitability of the Apennine Rock Partridge prior to abandonment of traditional agro‐pastoral activities by aerial photography with the current landscape, in order to investigate the effect of secondary succession on the distribution and viability of the species. We assessed the historical distribution (c. 1900–1950) by quantifying anecdotal evidence from interviews, and the current distribution (2005) from survey data. We applied ecological niche factor analysis and connectivity approaches to evaluate change in habitat suitability over this time scale. Moreover, to quantify landscape connectivity, we evaluated the relative importance of each patch in the two periods. Results indicated that to maintain a viable population in the Apennines, the species requires an ensemble of ecological conditions considerably different from the current situation. We observed a drastic decrease in connectivity as a result of a reduction in numbers and size of high suitability patches. This is most probably the primary cause of the current decline of the Rock Partridge population in the Apennines.";"RIPPA, DANIELA
MASELLI, VALERIA
SOPPELSA, OTTAVIO
FULGIONE, DOMENICO";"";"Wiley-Blackwell";"AGRIS";"2011-12-31";"en";"land management";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400148649";"http://dx.doi.org/10.1111/j.1474-919X.2011.01156.x";"";"";"";"721-734"
"AGRIS:US201300836755";"You Can't Not Choose: Embracing the Role of Choice in Ecological Restoration";"";"From the moment of its inception, human choice about how to treat the environment is a key part of ecological restoration. Because many, if not most, restoration projects require continual management once established, human choice remains a vital component of restoration projects for their entire life. But ecological restorationists often downplay the role of choice in restoration, partly because we see the choice to restore as obvious and inherently good and partly because we feel the restoration of more natural conditions for a habitat will lessen the impact of human choice over time. Some critics feel the role of human choice in restoration degrades the value of restoration. However, another response to human choice in restoration is to embrace choice, even with the problems it brings, and use choice as a way to more fully engage humans with the environment. If such choices are approached carefully, with recognition of the potential for poor choices, then restorationists can arrive at restorations that are better for both the environment and us.";"Allison, Stuart K.";"";"Wiley-Blackwell";"AGRIS";"2007-12-31";"en";"land management";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201300836755";"http://dx.doi.org/10.1111/j.1526-100X.2007.00271.x";"";"";"";"601-605"
"AGRIS:US2016214365";"The Waikato River Settlement and Natural Resource Management in New Zealand";"";"This paper examines the Waikato River Agreement in Principle by considering the implications of accommodating cultural values in natural resource management for the Waikato River and New Zealand. Economics will continue to play an integral part in the management of the Waikato River and natural resources in New Zealand. The settlement provides an opportunity to rethink how to incorporate Maori knowledge, cultural and social relationships, and social, cultural, and economic wellbeing in an integrated, holistic, and coordinated approach.";"Steenstra, Alex";"";"";"AGRIS";"2008-08-31";"en";"";"";"";"NZL";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016214365";"http://purl.umn.edu/96665";"";"";"";""
"AGRIS:US201400036699";"No longer tracking greenery in high altitudes: Pastoral practices of Rupshu nomads and their implications for biodiversity conservation";"";"Nomadic pastoralism has thrived in Asia’s rangelands for several millennia by tracking seasonal changes in forage productivity and coping with a harsh climate. This pastoralist lifestyle, however, has come under intense transformations in recent decades due to socio-political and land use changes. One example is of the high-altitude trans-Himalayan rangelands of the Jammu and Kashmir State in northern India: major socio-political reorganisation over the last five decades has significantly impacted the traditional pasture use pattern and resources. We outline the organizational transformations and movement patterns of the Rupshu pastoralists who inhabit the region. We demonstrate the changes in terms of intensification of pasture use across the region as well as a social reorganisation due to accommodation of Tibetan refugees following the Sino-Indian war in 1961 to 1962. We focus in particular on the Tso Kar basin - an important socio-ecological system of livestock herding and biodiversity in the eastern Ladakh region. The post-war developmental policies of the government have contributed to these modifications in traditional pasture use and present a threat to the rangelands as well as to the local biodiversity. In the Tso Kar basin, the number of households and livestock has almost doubled while pasture area has declined by half. These changes have potentially negative consequences for the long-term resilience of nomadic pastoralism as well as for the survival of rare local wildlife. To increase the pastoralist standard of living, having fewer pastoralists may be the only solution, and alternative livelihood options may bring this about. Development programmes should concentrate on enhancing opportunities for herders so that there is a greater diversity of employment opportunities and potentially better chances for the persistence of biodiversity.";"Singh, Navinder J
Bhatnagar, Yash Veer
Lecomte, Nicolas
Fox, Joseph L
Yoccoz, Nigel G";"";"Springer";"AGRIS";"2013-12-31";"en";"rangelands";"Rangelands, Drylands & Pastoralism";"Land Use, Management & Investment";"IND;142";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400036699";"http://dx.doi.org/10.1186/2041-7136-3-16";"";"";"";"74"
"AGRIS:US201600016756";"ECO-indicator 98 explained";"";"The Eco-Indicator 98 project aims at a complete revision of the Eco-Indicator 95 methodology. Like its predecessor, the target is to develop single scores for designers. The method now includes resources and land use. Important improvements are: the use of fate analysis, the much better definition of the damage categories concerned with human health and ecosystem health, using the PAF (Potentially Affected Fraction) and DALY (Disability Adjusted Life Years) concept, and a completely new approach to modelling resources and land use. Perhaps the most fundamental improvement is the management system for value choices. The result of this management system is that there will be three instead of one indicator. Each version is based on a different cultural perspective. The method should be updated continuously. It is proposed to set up an independent organisation to guide this future development.";"Goedkoop, Mark
Hofstetter, Patrick
Müller-Wenk, Ruedi
Spriemsma, Renilde";"";"Ecomed";"AGRIS";"1998-12-31";"en";"land use";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201600016756";"http://dx.doi.org/10.1007/BF02979347";"";"";"";"352-360"
"AGRIS:US201400169018";"Mean shift-based clustering of remotely sensed data with agricultural and land-cover applications";"";"The mean shift (MS) algorithm is based on a statistical approach to the clustering problem. Specifically, the method is a variant of density estimation. We revisit in this article the MS paradigm and its use for clustering of remotely sensed images. Specifically, we investigate further the classification accuracy of remotely sensed images as a function of various MS parameters, such as the variant used, kernel type, dimensionality, kernel bandwidth, etc. We provide empirical assessment of the algorithm based on experiments with multi-temporal and multi-spectral remotely sensed data sets, representing agricultural and land-cover data. Although the classification accuracy and reliability seem comparable to those obtained by other unsupervised methods (e.g. ISODATA), the MS algorithm provides several important operational advantages. The adaptation of the procedure to a parallel computational environment is also discussed and demonstrated.";"Friedman, Lior
Netanyahu, Nathan S.
Shoshany, Maxim";"";"Taylor & Francis Group";"AGRIS";"2013-12-31";"en";"land cover";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400169018";"http://dx.doi.org/10.1080/01431161.2013.793866";"";"";"";"6037-6053"
"AGRIS:US2016200479";"The Role of Irrigation in Determining the Global Land Use Impacts of Biofuels";"";"In recent years there has been a flurry of activity aimed at evaluating the land useconsequences of biofuels programs and the associated carbon releases. In this paper we argue that these studies have tended to underestimate the ensuing land use change, because they have ignored the role of irrigation, and associated constraints on cropland expansion. In this paper, wedevelop a new general equilibrium model which distinguishes irrigated and rainfed cropping industries at a global scale. Using the new model we evaluate the implications of land use change due to US ethanol programs, in the context of short run constraints on the expansion of irrigatedcropland. Since irrigated area tends to offer a higher yield than its rainfed counterpart, this provides an upper bound on the change in cropland following biofuel expansion. We find that the biofuel-induced expansion in global cropland cover is about 16 percent larger when the irrigationconstraint is imposed. This translates into a 21 percent increase in land use emissions due to US ethanol production. This estimate represents an upper bound, since irrigated area can be expanded over the medium run in many places around the world.";"Taheripour, Farzad
Hertel, Thomas W.
Liu, Jing";"";"";"AGRIS";"2011-12-31";"en";"";"";"";"";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016200479";"http://purl.umn.edu/103843";"";"";"";""
