ID;Title;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"FAODOCREP:62c6052d-b339-5680-ad95-30e2a95641be";"FAO Policy and Strategy for Cooperation with Non-Governmental and Civil Society Organizations";"";"Technical Cooperation Department
Office of Assistant Director-General (Technical Cooperation Department)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1999-12";"en";"farmers associations;natural resources management;land use";"";"Land Use, Management & Investment";"ITA";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/62c6052d-b339-5680-ad95-30e2a95641be";"http://www.fao.org/3/a-x2214e.htm";"http://www.fao.org/documents/contents/d070e6a7-d39c-5c7f-860b-a2099645a5e4_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:f45ab84c-864d-4339-8055-78eb5a164b74";"Régimes fonciers communautaires et gouvernance des ressources de propriété commune en Asie";"Document de travail sur les régimes fonciers 20. Ce document analyse les caractéristiques des systèmes de propriété communale dans divers pays d’Asie. Les pressions actuelles du marché sur les ressources naturelles créent à la fois des défis et des opportunités pour les communautés et pour les gouvernements en vue d’utiliser et de renforcer les systèmes de propriété commune pour promouvoir la gestion durable des ressources naturelles. Des politiques et des institutions ad hoc sont nécessaires pour promouvoir la redevabilité des acteurs et la bonne gouvernance de ces ressources. Les régimes de propriété communale vont aussi, très probablement, jouer un rôle important dans les actions de mitigation du changement climatique (REDD et REDD+).  Disponible en anglais.";"Kirsten Ewers Andersen 
Land and Water Division
Deputy Directory-General Natural Resources 
Lau";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2011-12";"fr";"property rights;customary tenure;natural resources management;land governance;private ownership;land tenure;indigenous peoples;common property;land tenure systems;land ownership;indigenous tenure";"Indigenous & Community Land Rights";"Land Use, Management & Investment;Access to Land & Tenure Security";"BGD;USA;AFG;142;CHN;LKA;IDN;AUS;LAO;GBR;GIN;009;KOR;THA;NPL;PAK;YEM;PHL;SGP;VNM;KGZ;MMR;BRN;KHM;JPN;IND;KAZ;GEO;MYS;PNG;MNG";"Reports & Research";"http://www.fao.org/documents/card/en/c/f45ab84c-864d-4339-8055-78eb5a164b74";"http://www.fao.org/3/a-am658f.pdf";"http://www.fao.org/documents/contents/11028173-8f22-406f-a53d-188fa2c80287_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"51"
"FAODOCREP:c71261d3-ba84-4ecf-8541-ab5ec21e4014";"Towards Effective National Forest Funds";"&lt;i&gt;Towards effective national forest funds&lt;/i&gt;   addresses the  need for more information on the way NFFs work and  how best to establish and manage them. It shares the  lessons that have emerged from the establishment and  management of NFFs with the aim of supporting  countries in designing and operating NFFs effectively  according to their specific needs and circumstances.  Based on a review of practical experiences, this  publication outlines the general architecture and design  elements of NFFs, as well as potential approaches and  actions that could improve their performance.";"Matta, R.
FAO, Rome (Italy). Forestry Dept";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2015-12";"en";"sustainable land management;forest land;forestry policies";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"142;USA;RWA;GMB;CHL;PER;IDN;002;VUT;JAM;ITA;019;CRI;FIN;COL;KEN;LAO;PHL;MYS;CMR;TZA;TTO;NLD;ARG;BTN;BRA";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/c71261d3-ba84-4ecf-8541-ab5ec21e4014";"http://www.fao.org/3/a-i4359e.pdf";"http://www.fao.org/documents/contents/4548aa85-b5a5-44ce-b34c-9b66350a8dd3_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"94"
"FAODOCREP:9658c85a-fe9e-51a3-92b7-da30581e93e4";"Non-thematic issue";"An international journal of forestry and forest industries";"Forestry Department
Office of Assistant Director-General (Forestry Department)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1958-12";"en";"forest land;research";"Forest Tenure";"";"IRN;AUS;CAN;PER;MEX";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/9658c85a-fe9e-51a3-92b7-da30581e93e4";"http://www.fao.org/3/a-x5387e.htm";"http://www.fao.org/documents/contents/29412420-02ba-5c45-992c-6eb77f5cda4d_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:06869073-015f-4f5f-9aed-e79d54bd7958";"La tenencia y REDD+";"";"Munro-Faure, P.";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-06";"es";"land tenure";"";"Access to Land & Tenure Security";"MOZ;CHN;IDN;COG;GIN;CRI;CMR;NPL;NIC;VNM;RWA;TZA;ECU;KHM;ARG;PRY;MEX;BRA;KEN";"Policy Papers & Briefs";"http://www.fao.org/documents/card/en/c/06869073-015f-4f5f-9aed-e79d54bd7958";"http://www.fao.org/3/a-i5596s.pdf";"http://www.fao.org/documents/contents/2207a974-ea95-480a-97d9-72d89da7ee4d_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"16"
"FAODOCREP:34e41258-80e7-57e7-8de8-fd1eae3d2533";"Numero non thématique";"Revue internationale des forts et des industries forestires";"Forestry Department
Office of Assistant Director-General (Forestry Department)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1966-12";"fr";"forestry;natural resources management;research";"Forest Tenure";"";"WSM";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/34e41258-80e7-57e7-8de8-fd1eae3d2533";"http://www.fao.org/3/a-52298f.htm";"http://www.fao.org/documents/contents/4d214801-90bb-5be4-b7fa-e4bcd1b102b2_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:8a419982-dc64-56fb-8167-8ae9d60d11c6";"Women and change, exchanges with women in Kach Mulazai (Qila Saifullah District) Balochistan";"";"Forestry Department";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1995-12";"en";"land management";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/8a419982-dc64-56fb-8167-8ae9d60d11c6";"http://www.fao.org/3/a-x0196e.htm";"http://www.fao.org/documents/contents/9812df6a-16cf-59d3-9012-576182a50d4a_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:9a07d96f-cd60-5602-83a6-c12b6d058c35";"Changes in in ""customary"" land tenure systems in Africa";"Across rural Africa, land legislation struggles to be properly implemented, and most resource users gain access to land on the basis of local land tenure systems. Although such systems claim to draw their legitimacy from “tradition” and are commonly referred to as “customary” (and for easier reading we will follow this terminology), they have been profoundly changed by decades of colonial and post-independence government interventions, and are continually adapted and reinterpreted as a result of diverse factors like cultural interactions, population pressures, socio-economic change and political processes. Such land tenure systems are extremely diverse, possibly changing from village to village. This diversity is the result of a range of cultural, ecological, social, economic and political factors. ";"Deputy Directory-General Natural Resources 
Cotula, L.
Palmer, David (SDAA)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2006-12";"en";"property rights;customary law;customary tenure;farming systems;farmers;natural resources management;land governance;private ownership;land tenure;indigenous peoples;land tenure systems;land ownership;indigenous tenure";"Indigenous & Community Land Rights";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";"BFA;BEN;NGA;BEL;RWA;MLI;ZWE;002;SWZ;GHA;SLE;ETH;NER;CMR;KEN;MOZ;ZAF;LSO;UGA;ITA;TZA;BWA;FRA";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/9a07d96f-cd60-5602-83a6-c12b6d058c35";"http://www.fao.org/3/a-ah621e.pdf";"http://www.fao.org/documents/contents/0b721ed1-5a11-5d68-999f-63c04084ccbf_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"102"
"FAODOCREP:8ebb7550-1ac2-43ec-9804-260db1f10884";"Año Internacional de los Suelos 2015 “Suelos sanos para una vida sana”";"";"Cinzia Noce (OCCI)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2014-12";"es";"land management;sustainable development";"";"Land Use, Management & Investment";"AUT";"Reports & Research";"http://www.fao.org/documents/card/en/c/8ebb7550-1ac2-43ec-9804-260db1f10884";"http://www.fao.org/3/a-at159s.pdf";"http://www.fao.org/documents/contents/f81da8ce-fa98-4e12-8340-a76636cb996b_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"6"
"FAODOCREP:9cb8363e-f562-54fb-9211-56c12324db39";"Non-thematic issue";"An international journal of forestry and forest industries";"Forestry Department
Office of Assistant Director-General (Forestry Department)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1962-12";"en";"forestry;forest land;natural resources management;research";"Forest Tenure";"";"FIN;CAN;ITA";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/9cb8363e-f562-54fb-9211-56c12324db39";"http://www.fao.org/3/a-d3200e.htm";"http://www.fao.org/documents/contents/c3da9dc5-0966-5650-9b82-a329d9085c41_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:0091200d-b751-4a2a-9623-c9839053ed4e";"Rapport de la onzieme session de la Commission des forêts et de la faune sauvage pour l'Afrique";"";"Forestry Department";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1998-12";"fr";"sustainable land management;forest land;forestry policies;natural resources management;forest management plans";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"";"Reports & Research";"http://www.fao.org/documents/card/en/c/0091200d-b751-4a2a-9623-c9839053ed4e";"http://www.fao.org/3/a-w9144f.pdf";"http://www.fao.org/documents/contents/038de6db-70a4-411a-af11-48c3666dd370_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"30"
"FAODOCREP:fb776658-7005-5be5-a5be-1a67f16ec20a";"Document national de prospective - L' Algérie";"The outlook for the forestry sector in Algeria in the context of the current socio-economic and political environment. Likely scenarios to the year 2020 are presented and key issues affecting future development are outlined.";"Forestry Economics and Policy Division
Forestry Department";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2001-12";"fr";"forestry;forest land;forestry policies;natural resources management;sustainable development";"Forest Tenure";"";"DZA;PRT;002";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/fb776658-7005-5be5-a5be-1a67f16ec20a";"http://www.fao.org/3/a-x6771f.pdf";"http://www.fao.org/documents/contents/e27487b9-b89f-50f3-b564-26781092f33b_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:87b64791-e7ac-5cac-8436-301b17038921";"Environmentally friendly aquaculture and fisheries practices";"It is generally recognized that the ongoing availability of good quality natural resources and skilled work force are the two central pillars of a modern economy. This fact is recognized by senior decision makers every where and especially those managing the economies of the industrialized nations. But because of historically much stronger ties to the vast Canadian land mass and traditionally a resource-based economy, people and the governments in Canada, have been more aware of the direct linkages between a healthy biophysical environment and the good quality of life.";"Rahman, S.H.A.; El Gamal, A.R. (ed.); Abdullah, M.S. (ed.); Barrania, A. (ed.)
Fisheries and Aquaculture Department
Fisheries and Aquaculture Management Division";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2002-12";"en";"fisheries;natural resources management";"";"Land Use, Management & Investment";"002;EGY;CAN";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/87b64791-e7ac-5cac-8436-301b17038921";"http://www.fao.org/3/a-ak498e.pdf";"http://www.fao.org/documents/contents/60b0f740-6144-5a3e-8c82-a55622f66791_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"173"
"FAODOCREP:25a39ce6-4b78-5c2a-9649-abe6dfd28660";"Recursos Genéticos Forestales";"La Evaluación de los Recursos Forestales Mundiales (ERF 2000) recientemente publicada, se basó en un esfuerzo intensivo de cinco años realizado por la FAO en cooperación con los organismos nacionales de casi todos los países del mundo, un gran número de centros de investigación e instituciones académicas y una serie de organizaciones internacionales, regionales y no gubernamentales. Dentro del marco del programa ERF, se recogió y analizó una enorme cantidad de información sobre el estado y tendencias de la superficie forestal, los bosques naturales, las plantaciones, las áreas protegidas, la ordenación forestal sostenible y otras variables relacionadas.";"Forestry Department
Christel PaImberg-Lerche,  Peter Aarup Iversen and Pierre Sigaud 
Forest management Division";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2001-12";"es";"forestry;natural resources management;research";"Forest Tenure";"Land Use, Management & Investment";"AUS;ALB;CUB";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/25a39ce6-4b78-5c2a-9649-abe6dfd28660";"http://www.fao.org/3/a-y2316s.htm";"http://www.fao.org/documents/contents/efa0b17b-b6f1-5811-a1c8-25455ac5914f_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:dbd9fc01-b5cc-5041-a6a3-a99913f518db";"Numero non thématique";"Revue internationale des forts et des industries forestires";"Forestry Department
Office of Assistant Director-General (Forestry Department)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1958-12";"fr";"forest land;research";"Forest Tenure";"";"";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/dbd9fc01-b5cc-5041-a6a3-a99913f518db";"http://www.fao.org/3/a-x5387f.htm";"http://www.fao.org/documents/contents/d101c2a8-18ab-5157-b6b1-e26767671323_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:069661be-ae46-4b48-a43c-dd3771a63f2f";"Report of the Twenty-Third session of the Committee on Forestry";"Meeting Name: FAO Committee on Forestry
Meeting symbol/code: COFO 2016/REP
Session: Sess. 23";"Forestry Department
tendi";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"en";"sustainable land management;forest land;sustainable development;forest monitoring and assessment;forestry policies";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"FRA;SVK;BEL;PER;JAM;CAN;IRN;CRI;THA;CHE;KOR;JPN;ZAF;ITA;TZA;BRA;RUS;CHN;MEX;NOR;LBN";"Reports & Research";"http://www.fao.org/documents/card/en/c/069661be-ae46-4b48-a43c-dd3771a63f2f";"http://www.fao.org/3/a-mr526e.pdf";"http://www.fao.org/documents/contents/82f20e37-7f40-4a1b-9cea-5e9ef6f54f7a_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"27"
"FAODOCREP:8768abb5-055b-4fd6-8824-a6ffe5a2980b";"Situation des Forêts du monde 2016. Dépliant";"Dépliant promotionnel sur le rapport sur la Situation des forêts du monde 2016.&lt;/p&gt;Stabilisateurs des sols et du climat, régulateurs des cours d’eau, dispensateurs d’ombrage et d’abris ainsi que d’un habitat pour les pollinisateurs et les ennemis naturels des ravageurs d’importance agricole, les forêts et les arbres sous-tendent la durabilité de l’agriculture. Source appréciable de nourriture, d’énergie et de revenu, ils contribuent également à la sécurité alimentaire de centaines de millions de personnes. L’agriculture demeure cependant le principal moteur de la déforestation dans le monde, et les politiques agricoles, forestières et foncières sont souvent en conflit les unes avec les autres.&lt;/p&gt; &lt;p&gt;&lt;i&gt;La Situation des forêts du monde 2016&lt;/i&gt; montre, exemples à l’appui (Costa Rica, Chili, Gambie, Géorgie, Ghana, Tunisie et Viet Nam), qu’il est possible tout à la fois d’accroître la productivité agricole, de renforcer la sécurité alimentaire et d’arrêter – voire de faire reculer – la déforestation. L’équilibre à trouver entre les utilisations des terres passe par une planification intégrée, s’appuyant sur des outils d’intervention appropriés de nature à favoriser la durabilité des forêts comme celle de l’agriculture.&lt;p&gt;Lire  &lt;a href=""http://www.fao.org/3/a-i5588f.pdf ""&gt;&lt;i&gt;Situation des Forêts du monde 2016&lt;/i&gt;&lt;/a&gt;. &lt;/p&gt; &lt;p&gt;Lire la &lt;a href=""http://www.fao.org/3/a-i5850f.pdf ""&gt;&lt;i&gt;Brochure&lt;/i&gt;&lt;/a&gt;&lt;/p&gt;&lt;p&gt;Voir l’ &lt;a href=""http://www.fao.org/3/a-C0176f.pdf ""&gt;&lt;i&gt;Infographie&lt;/i&gt;.&lt;/a&gt;&lt;/p&gt; &lt;p&gt; Des informations complémentaires sont disponibles en ligne sur le &lt;a href="" http://www.fao.org/publications/sofo/2016/fr/ »&gt;&lt;i&gt;site internet.&lt;/i&gt;&lt;/a&gt; &lt;/p&gt; &lt;p&gt;Lire les documents de support (Disponibles seulement en anglais): &lt;ul&gt;  &lt;li&gt;&lt;a href=""http://www.fao.org/3/a-C0180e.pdf ""&gt;Costa Rica&lt;/a&gt;&lt;/li&gt; &lt;li&gt;&lt;a href=""http://www.fao.org/3/a-C0184e.pdf ""&gt;Chile&lt;/a&gt;&lt;/li&gt;  &lt;li&gt;&lt;a href=""http://www.fao.org/3/a-C0182e.pdf ""&gt;Gambia&lt;/a&gt;&lt;/li&gt;  &lt;li&gt;&lt;a href=""http://www.fao.org/3/a-C0181e.pdf ""&gt;Georgia&lt;/a&gt;&lt;/li&gt;  &lt;li&gt;&lt;a href=""http://www.fao.org/3/a-C0183e.pdf ""&gt;Ghana&lt;/a&gt;&lt;/li&gt;  &lt;li&gt;&lt;a href=""http://www.fao.org/3/a-C0185e.pdf ""&gt;Tunisia&lt;/a&gt;&lt;/li&gt;  &lt;li&gt;&lt;a href=""http://www.fao.org/3/a-C0186e.pdf ""&gt;Viet Nam&lt;/a&gt;&lt;/li&gt; &lt;/ul&gt; ";"";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"fr";"agricultural landscape;forest land;land use;sustainable land management;forestry policies";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"142;TUN;GMB;VNM;CHL;002;GHA;IRN;019;CRI;GEO;URY";"Policy Papers & Briefs";"http://www.fao.org/documents/card/en/c/8768abb5-055b-4fd6-8824-a6ffe5a2980b";"http://www.fao.org/3/a-i5852f.pdf";"http://www.fao.org/documents/contents/5c67e02b-d25c-49ce-b05a-8ae649734a8a_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"2"
"FAODOCREP:4f45c8bd-f892-4cc5-b2c0-2c57b762fe2d";"Évaluation  des ressources forestières mondiales 2015: Comment les forêts de la planète changent-elles? Deuxième édition";"L’Évaluation des ressources forestières mondiales 2015 est le fruit d’un effort collectif des pays, ayant impliqué quelque 300 correspondants nationaux, la FAO et ses partenaires. Mis en oeuvre par six partenaires dans le cadre de divers processus, le Questionnaire concerté sur les ressources forestières couvre 88 pour cent des forêts mondiales. Cette collaboration permet d’améliorer la cohérence des données tout en réduisant le fardeau des pays quant à l’établissement des rapports. Par ailleurs, l’Évaluation des ressources forestières mondiales 2015 a intégré pour la première fois des indicateurs de qualité des données.  ";"";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"fr";"sustainable land management;forest land";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"FRA;BGD;NGA;BLZ;MLI;ZWE;SUR;COG;MDV;VEN;GUY;PHL;KIR;MMR;PRT;CUB;BHS;PRY;GAB;CAN";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/4f45c8bd-f892-4cc5-b2c0-2c57b762fe2d";"http://www.fao.org/3/a-i4793f.pdf";"http://www.fao.org/documents/contents/e4f1cc58-e5a9-4d53-93ff-51c50dcd9a42_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"54"
"FAODOCREP:5a52dec8-998f-5e7c-9dda-b1622716c1c3";"Integracion de los criterios y los indicadores de ordenacion forestal sostenible en los programas forestales nacionales.";"";"Forestry Department
Office of Assistant Director-General (Forestry Department)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1997-12";"es";"forestry;natural resources management;forestry policies";"Forest Tenure";"";"";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/5a52dec8-998f-5e7c-9dda-b1622716c1c3";"http://www.fao.org/3/a-w7410s.htm";"http://www.fao.org/documents/contents/4f516ec1-336d-5a4a-af5d-5b62c9824d6a_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
