ID;Title;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"FAODOCREP:425bea20-b28d-5e13-8a59-95efbd8565bd";"Management of natural forests in dry-tropical zones";"The management of natural forests in tropical dry zones is the topic addressed by this publication.  The document has been long expected by many technicians involved in the management, conservation, and sustainable development of forests, on which depend many people of Africa, Asia and Latin America.  In its first part, the document reviews relevant issues, nature and diversity of these forest formations and the biological, socio-economic and human factors that affect their present evolution.  It introduces afterwards the concept of management, and fundamentals and principles under pinning it.  An assessment of the tools available is made in the second part, which ends with considerations on prospects, indications and guidelines that would help establish best practices.  The document also features case studies exploring promising breakthrough.";"Forestry Department
Forest management Division
R. Bellefontaine, A. Gaston and Y. Petrucci";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1997-12";"en";"forestry;natural resources management";"Forest Tenure";"";"BFA;IND;SWE;NER;MDG;BRA;PRY";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/425bea20-b28d-5e13-8a59-95efbd8565bd";"http://www.fao.org/3/a-w4442e.pdf";"http://www.fao.org/documents/contents/fb3faffa-13f4-54d9-abed-86032cdef052_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"250"
"FAODOCREP:d5a03942-4e17-4c86-84fd-d343321066fd";"Marine Fisheries Resources Survey Demersal Trawling. Survey Cruise Report No. 8. January 31 - February 11. 1985";"";"White, T.F.
Fisheries and Aquaculture Department";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1985-12";"en";"natural resources management";"";"Land Use, Management & Investment";"142;MMR;BGD;JPN";"Policy Papers & Briefs";"http://www.fao.org/documents/card/en/c/d5a03942-4e17-4c86-84fd-d343321066fd";"http://www.fao.org/3/a-bl985e.pdf";"http://www.fao.org/documents/contents/f19a7e8f-d6a6-40f7-8c34-8a6fb970571e_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"78"
"FAODOCREP:8d17251e-93b8-55e5-a500-ca0209b44bb7";"Country Report - Seychelles";"An overview of the present state of the various arms of forestry in the Seychelles, with their predicted future situation given current change drivers.";"Forestry Economics and Policy Division
Forestry Department";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2001-12";"en";"forestry;natural resources management;forestry policies";"Forest Tenure";"";"SYC;KEN;FRA;002;ZAF;ALB;MDG;AUS";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/8d17251e-93b8-55e5-a500-ca0209b44bb7";"http://www.fao.org/3/a-ab594e.pdf";"http://www.fao.org/documents/contents/8bbcd9b0-94b5-5777-93a7-9e7ec33c5efe_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"36"
"FAODOCREP:637f3847-0a6c-4778-a8e6-71f378ccaf1a";"Seguimiento de la Segunda Conferencia Internacional sobre Nutrición";"Meeting Name: FAO Committee on Forestry
Meeting symbol/code: COFO/2016/7.4
Session: Sess. 23";"Forestry Department
Fumasoli, Giona (CPAM)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"es";"sustainable land management;forest land";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"NGA;SEN;ZMB;GMB;CHN;GHA";"Reports & Research";"http://www.fao.org/documents/card/en/c/637f3847-0a6c-4778-a8e6-71f378ccaf1a";"http://www.fao.org/3/a-mq485s.pdf";"http://www.fao.org/documents/contents/e7b14184-5dae-4c4f-a64f-7cfa327c1e6d_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"6"
"FAODOCREP:899ebfcd-b237-4ccb-9ade-8f893a17495b";"Land Degradation Assessment in Drylands (LADA). Management Response to Final Report";"";"jaffs";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2011-12";"en";"natural resources management";"";"Land Use, Management & Investment";"ZAF;MEX;CHN;ITA";"Reports & Research";"http://www.fao.org/documents/card/en/c/899ebfcd-b237-4ccb-9ade-8f893a17495b";"http://www.fao.org/3/a-br373e.pdf";"http://www.fao.org/documents/contents/32ff97e5-8216-43e6-a13f-b1e702915000_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"7"
"FAODOCREP:7450df96-8764-5fc2-9003-ae6cf9762f3e";"Adapting to climate change";"";"Forestry Department
Office of Assistant Director-General (Forestry Department)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2009-12";"en";"land use planning;forestry;natural resources management";"Forest Tenure";"Land Use, Management & Investment";"DZA;BFA;142;USA;SWE;FRA;CHN;002;CAN;COG;019;ITA;COL;THA;KEN;MAR;MMR;TCD;IND;RUS;SDN;GEO;BRA;GHA";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/7450df96-8764-5fc2-9003-ae6cf9762f3e";"http://www.fao.org/3/a-i0670e.pdf";"http://www.fao.org/documents/contents/a0bf2fb1-5ec3-5c4f-a213-c6900cd6db80_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:db71af1d-bae9-5bd3-8ed6-2e99d37548a5";"Ordenación de cuencas hidrográficas";"Para que produzcan los resultados apetecidos, las actividades de ordenacin de cuencas hidrogrficas han de incorporar hidrologa forestal, conservacin de suelos y aguas y planificacin del uso de la tierra en un marco lgico ms amplio que tome en consideracin no slo los fenmenos fsicos, sino tambin los factores econmicos, sociales e institucionales. En este nmero, Unasylva examina varios aspectos de la ordenacin de cuencas hidrogrficas.";"Forestry Department
Office of Assistant Director-General (Forestry Department)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1991-12";"es";"environment;forestry;natural resources management;deforestation;land management;land improvement";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"NPL;FRA;BOL;COL;CHN";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/db71af1d-bae9-5bd3-8ed6-2e99d37548a5";"http://www.fao.org/3/a-u1510s.htm";"http://www.fao.org/documents/contents/371125b4-80e8-5199-bffa-dd92c35fad83_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:19037e39-2a6d-4dd7-9e72-0b3ea99879e3";"Action Plan for Crossborder Food Security and Nutrition,  Côte d'Ivoire - Liberia 2013 - 2016";"In November 2010, Côte d’Ivoire held presidential elections – a long awaited democratic step anticipated by political forces - since the war in 2002. The Independent Electoral Commission (CEI) and the international community accepted the results in December 2010, but violence spiraled, including in the border region with Liberia. This region has seen repeated refugee flows over the decades, as well as border crossing - as a coping mechanism when livelihoods are threatened or simply for better economic and social opportunities. The border region straddles the Cavalla River and is rich in natural resources including gold, diamonds and timber. With numerous water points across the region and direct access to the ocean, the soil is fertile and fish thrive in its rivers and lakes. Despite its natural wealth and fertile lands, food security remains a major concern within the region. Evidence collected in 2012 shows how food and social insecurity are tied to land conflict and weak social cohesion, problems which persist throughout the region. The governments, United Nations agencies and NGOs of both countries have been working to address the needs of this vulnerable population. Until now, however, humanitarian actors on both sides of the border have tended to view their interventions primarily in a short-term perspective, and through a national lens, with little or no exchange between the two countries. The proposed interventions to be piloted for the coming three years reflect the cross-border realities of the situation, integrating root causes of conflict, namely weaknesses in food security, social cohesion and land tenure. Evidence-based programming aims to achieve two main objectives : 1) coordination, transparency and accountability throughout the implementation process, and 2) a rigorous impact assessment that can feed into future evidence-based policy-making";"";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2012-12";"en";"land tenure";"";"Access to Land & Tenure Security";"SLE;002;LBR;CIV;GIN";"Reports & Research";"http://www.fao.org/documents/card/en/c/19037e39-2a6d-4dd7-9e72-0b3ea99879e3";"http://www.fao.org/3/a-bl107e.pdf";"http://www.fao.org/documents/contents/46e71e5b-4b57-40d9-8f29-d60cfb26280d_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"15"
"FAODOCREP:05d421bf-1bac-45bd-944c-f19563ce5560";"International Online Conference on the Economics of Climate Change Mitigation Options in the Forest Sector";"This publication contains key messages from the International Conference on the Economics of Climate Change Mitigation Options in the Forest Sector, organized by FAO and held online in February 2015. It summarizes key points from 51 technical presentations and panel and plenary discussions of  6 thematic sessions: afforestation and reforestation, reduced deforestation and degradation, changing forest management practices, wood energy, green building and sustainable packaging.";"Mallett, R.";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2015-11";"en";"deforestation;environment;land improvement";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"EGY;NGA;USA;MOZ;PER;IDN;BOL;ETH;KOR;COL;PAN;NPL;BIH;NIC;TUR;BLZ;ITA;KHM;IND;MEX;BRA";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/05d421bf-1bac-45bd-944c-f19563ce5560";"http://www.fao.org/3/a-i5170e.pdf";"http://www.fao.org/documents/contents/a4a3c6b8-1556-4f35-8b8f-ca1882c9ef77_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"66"
"FAODOCREP:98fa1ebb-0277-4595-bf3a-bacbb150b3be";"Las Directrices voluntarias y su aplicación desde América Latina ";"Esta publicación presenta un conjunto de materiales e ideas para contribuir al desafío de avanzar en la implementación de las Directrices Voluntarias sobre la Gobernanza Responsable de la Tenencia de la Tierra, la Pesca y los Bosques en el contexto de la seguridad alimentaria nacional, en adelante (DVGT). El diseño original del trabajo pone un especial énfasis en la elaboración de una propuesta metodológica para la implementación de las Directrices, cuyo énfasis debía estar situado en lo operacional: una suerte de manual con una propuesta de cómo aplicar las Directrices. No obstante lo anterior, nuestro interés ha sido colaborar en la respuesta a la pregunta: ¿Qué signifi ca aplicar las Directrices Voluntarias? No cabe duda que, luego del esfuerzo realizado por elaborar, consensuar y aprobarlas, se ha llegado a un punto donde se plantea: ¿Y ahora qué?, lo que plantea grandes desafíos para pasar a una fase de aplicación. Sin embargo, para responder a esta simple pregunta, es fundamental volver a mirar su génesis y retomar, entonces, los antecedentes, vale decir, en el contexto en el que se elaboran y no solo tomarlas como un dato, a partir del cual se buscan caminos para su aplicación. La razón de seguir este camino radica en un hecho de gran importancia, esto es la amplia participación que involucró su elaboración.";"Sergio. G.E.";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2015-07";"es";"land tenure";"";"Access to Land & Tenure Security";"QAT;BFA;NGA;WSM;CHL;GTM;CHN;NAM;AUS;BOL;AUT;GUY;CRI;URY;NIC;VNM;COL;ECU;ARG;IND;PRY";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/98fa1ebb-0277-4595-bf3a-bacbb150b3be";"http://www.fao.org/3/a-i5037s.pdf";"http://www.fao.org/documents/contents/2d3e5ef2-2a66-479b-96bd-de54f38a4b52_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"264"
"FAODOCREP:77047c2d-0079-5a91-ba77-6e0148877f1a";"Número no temático";"Revista internacional de silvicultura e industrias forestales";"Forestry Department
Office of Assistant Director-General (Forestry Department)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1948-12";"es";"forestry;environment;natural resources management;land use;agricultural and rural legislation;research;deforestation;forestry policies;forest land;land improvement";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"CHN";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/77047c2d-0079-5a91-ba77-6e0148877f1a";"http://www.fao.org/3/a-x5342s.htm";"http://www.fao.org/documents/contents/dd9b9319-ba02-5361-b53b-bcab1076ed23_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:d0dae801-6b9a-52f1-ab84-3ab221a7f6bf";"Improving agricultural extension. A reference manual.";"";"Climate, Energy and Tenure Division
Deputy Directory-General Natural Resources ";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"1997-12";"en";"rural areas;farmers;rural population;research;rural development;natural resources management;farmers associations;women";"";"Land Use, Management & Investment";"USA;ITA";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/d0dae801-6b9a-52f1-ab84-3ab221a7f6bf";"http://www.fao.org/3/a-w5830e.htm";"http://www.fao.org/documents/contents/97a919c9-7d0b-5d7e-b8e0-5d48ce5abd40_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"FAODOCREP:9fd049ca-7b04-5458-93ba-e505bc3fb42c";"Natural Resources and Environment Newsletter";"In this issue, we look at the launch of the new Global Soil Partnership and examine the next steps. We also look report on FAO’s collaboration with NASA to create an international fire-reporting system, the Global Fire Information Management System, which delivers key data to remote regions of developing countries. Finally, we introduce FAO-MOSAICC, an integrated package of models to carry out climate change impact assessment at the national level.";"Deputy Directory-General Natural Resources 
Office of Assistant Director-General (Natural Resources Management and Environment Department)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2011-12";"en";"forestry;land management";"";"Land Use, Management & Investment";"USA";"Reports & Research";"http://www.fao.org/documents/card/en/c/9fd049ca-7b04-5458-93ba-e505bc3fb42c";"http://www.fao.org/3/a-am949e.pdf";"http://www.fao.org/documents/contents/242d492f-c08d-5b07-b58e-b1919e97554a_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"2"
"FAODOCREP:35ce5741-17df-42ee-836f-536c5ac0d5e5";"Climate Change and the Agriculture, Forestry and Land Use (AFOLU) Sectors in Sub-Saharan Africa";"Meeting Name: FAO Regional Conference for Africa (ARC)
Meeting symbol/code: ARC/16/INF/16
Session: Sess. 29";"Nimarkoh, Joan (FAORAF)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"en";"forestry;land use";"";"Land Use, Management & Investment";"NGA;MUS;KEN;ZMB;NAM;CIV;SEN;DJI;SLE;MWI;COM;ETH;SYC;MOZ;NER;UGA;SOM;ERI;SSD;TCD;TGO";"Reports & Research";"http://www.fao.org/documents/card/en/c/35ce5741-17df-42ee-836f-536c5ac0d5e5";"http://www.fao.org/3/a-mp597e.pdf";"http://www.fao.org/documents/contents/40a7b383-a175-4b11-9b32-f0acf589f8d4_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"8"
"FAODOCREP:71808313-f711-529d-a03d-99e833a1408c";"国家粮食安全范围内 土地、渔业及森林权属 负责任治理 自愿准则";"《准则》是第一份通过政府间磋商谈判制定的  有关权属及其治理的全球性综合文书。  《准则》列出有关负责任治理的原则和国际公认标准，  对土地、渔业及森林资源开展利用和管理。  《准则》用以指导下列工作：改进权属权利治理的政策、法律和组织框  架；提高权属体系的透明度并强化管理；加强与权属及其治理有关的  公共机构、私营企业、民间社会组织以及人员的能力和行动。  《准则》把权属治理置于国家粮食安全范畴内，旨在促进逐步实现充足  食物权、消除贫困、保护环境以及可持续社会经济发展。";"Land and Water Division
Deputy Directory-General Natural Resources 
联合国粮食及农业组织";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2012-12";"zh";"land governance;land tenure";"";"Access to Land & Tenure Security";"AGO;DZA;EGY;BGD;NER;LIE;SOM;NAM;BGR;BOL;GHA;019;PAK;CPV;JOR;LBR;LBY;VNM;PRK;TZA;PRT;KHM;ETH;PRY;SAU;LBN;SVN;BFA;SVK;MRT;HRV;CHL;CHN;KNA;JAM;021;DJI;GIN;FIN;URY;THA;SYC;NPL;LAO;YEM;PHL;ZAF;KIR;UGA;SYR;NIC;KAZ;NIU;DMA;BEN;NGA;BEL;TGO;ZWE;LKA;GBR;MWI;CRI;CMR;MAR;LSO;TKL;TKM;TTO;NLD;IRQ;TCD;GEO;MNE;MNG;MHL;BLZ;AFG;BDI;BLR;GRD;GRC;AND;RWA;TJK;HTI;MEX;LCA;IND;LVA;BTN;VCT;MYS;NOR;CZE;ATG;FJI;HND;MUS;DOM;LUX;ISR;SMR;PER;IDN;VUT;MKD;SUR;COG;ISL;COK;COM;COL;BWA;NRU;MDA;STP;MDG;ECU;SEN;MDV;SRB;FRA;LTU;MOZ;ZMB;WSM;VAT;GTM;DNK;DEU;AUS;AUT;VEN;IRN;PLW;KEN;TUR;ALB;OMN;TUV;MMR;BRN;TUN;RUS;BRB;BRA;CAN;150;GNQ;USA;QAT;SWE;UKR;GNB;SWZ;TON;CIV;KOR;GUY;CHE;CYP;BIH;SGP;AZE;UZB;CAF;POL;KWT;GMB;ERI;GAB;EST;142;ESP;FRO;SLV;MLI;002;001;IRL;MLT;SSD;SLE;009;PAN;BHS;SLB;NZL;MCO;ITA;COD;JPN;KGZ;ARM;FSM;ARE;ARG;SDN;BHR;HUN;PNG;CUB";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/71808313-f711-529d-a03d-99e833a1408c";"http://www.fao.org/3/a-i2801c.pdf";"http://www.fao.org/documents/contents/3a74f525-71fe-556b-aa1b-eef3f7b86c77_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"40"
"FAODOCREP:0317ee6e-f366-587c-996f-eee13f304101";"Gobernar la tierra en beneficio de las mujeres y los hombres";"La igualdad de género es uno de los diez principios rectores de las Directrices voluntarias sobre la gobernanza responsable de la tenencia de la tierra, la pesca y los bosques en el contexto de la seguridad alimentaria nacional. La presente guía busca secundar dicho principio mediante el logro de una gobernanza de la tenencia de la tierra que es equitativa en cuanto al género. La guía se centra en la justicia entre los sexos y en las formas en que el gobierno de la tenencia puede responder a las diferentes necesidades y prioridades de mujeres y de hombres. Una gobernanza de la tenencia de la tierra que es paritaria garantiza que mujeres y hombres puedan participar,tanto a través de las instituciones oficiales como de acuerdos de administración y gestión informales, en igualdad de condiciones en las actividades que los relacionan con la tierra.La guía ofrece consejos acerca de los mecanismos,estrategias y acciones que es posible poner  en marcha para reforzar la equidad de género enlos procesos, instituciones y actuaciones de la gobernanza de la tenencia de la tierra.";"Climate, Energy and Tenure Division
Deputy Directory-General Natural Resources ";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2013-12";"es";"land governance;land rights;land ownership;land tenure";"";"Access to Land & Tenure Security";"KGZ;MOZ;ZMB;WSM;AUS;JAM;BOL;GHA;MWI;PAK;NPL;LBR;ZAF;MYS;RWA;IND;TJK;UGA;KEN";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/0317ee6e-f366-587c-996f-eee13f304101";"http://www.fao.org/3/a-i3114s.pdf";"http://www.fao.org/documents/contents/38e02eca-39f0-5b97-af11-df585a0c245e_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"118"
"FAODOCREP:a85108d9-8578-5a45-b734-ab58cb4d18dc";"Improving tenure security for the poor in Africa";"Most of the world’s poor work in the “informal economy” – outside of recognized and enforceable rules. Thus, even though most have assets of some kind, they have no way to document their possessions because they lack formal access to legally recognized tools such as deeds, contracts and permits.   FAO, with donor funding from Norway, has undertaken a set of activities for “Improving tenure security of the rural poor” in order to meet the needs of FAO member countries and, in turn, support the Commission on Legal Empowerment of the Poor (CLEP) – the first global anti-poverty initiative focusing on the link between exclusion, poverty and law, looking for practical solutions to the challenges of poverty, aiming to make legal protection and economic opportunity the right of all, not the privilege of the few.   This paper aims to suggest answers to this penetrating question about land tenure and the poor in Africa:   Why, when so much is known and so much seems to be done, does so little change?   For this purpose, a framework has been developed that can be used to prioritize and explore the issues within a coherent and recognizable context that provides a practical as well as theoretical perspective.";"McAuslan, P.
Evtimov, Vladimir (SDAA)
Land and Water Division
Deputy Directory-General Natural Resources ";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2006-12";"en";"property rights;land registration;land rights;land access;rural development;private ownership;land tenure;landowners;land ownership";"";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";"BFA;NGA;MOZ;ZWE;002;AUS;GHA;MWI;NER;ETH;RWA;ZAF;LSO;UGA;SOM;URY;TZA;SEN;SDN;CMR;NOR;KEN";"Journal Articles & Books";"http://www.fao.org/documents/card/en/c/a85108d9-8578-5a45-b734-ab58cb4d18dc";"http://www.fao.org/3/a-k0781e.pdf";"http://www.fao.org/documents/contents/466edcdc-00ec-561d-b499-83e398a49a73_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"158"
"FAODOCREP:61363dd0-fb7d-4216-91f2-35bd8b035e30";"قائمة بالوثائق";"Meeting Name: FAO Committee on Forestry
Meeting symbol/code: COFO/2016/Inf.2/Rev.1
Session: Sess. 23";"Forestry Department
Guerra, Laura (CPAM)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"Food and Agriculture Organization of the United Nations (FAO)";"2016-12";"ar";"sustainable land management;forest land";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"";"Reports & Research";"http://www.fao.org/documents/card/en/c/61363dd0-fb7d-4216-91f2-35bd8b035e30";"http://www.fao.org/3/a-mq903a.pdf";"http://www.fao.org/documents/contents/0508c2bb-ad8b-4c67-8877-ddf9fdd8c1c2_200.tn";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"2"
